

 muscleFiber.muscleDN 
 Annotation Data 
"ID"	"Desc"	"listMembership"	"skin.T7.DN"	"skin.T7.UP"	"skin.T14.DN"	"skin.T14.UP"	"muscle.DN"	"muscle.UP"	"skin.T7.DN.Pvalue"	"skin.T7.DN.FDR"	"skin.T7.DN.OddsRatio"	"skin.T7.DN.ExpCount"	"skin.T7.DN.Count"	"skin.T7.DN.Size"	"skin.T7.UP.Pvalue"	"skin.T7.UP.FDR"	"skin.T7.UP.OddsRatio"	"skin.T7.UP.ExpCount"	"skin.T7.UP.Count"	"skin.T7.UP.Size"	"skin.T14.DN.Pvalue"	"skin.T14.DN.FDR"	"skin.T14.DN.OddsRatio"	"skin.T14.DN.ExpCount"	"skin.T14.DN.Count"	"skin.T14.DN.Size"	"skin.T14.UP.Pvalue"	"skin.T14.UP.FDR"	"skin.T14.UP.OddsRatio"	"skin.T14.UP.ExpCount"	"skin.T14.UP.Count"	"skin.T14.UP.Size"	"muscle.DN.Pvalue"	"muscle.DN.FDR"	"muscle.DN.OddsRatio"	"muscle.DN.ExpCount"	"muscle.DN.Count"	"muscle.DN.Size"	"muscle.UP.Pvalue"	"muscle.UP.FDR"	"muscle.UP.OddsRatio"	"muscle.UP.ExpCount"	"muscle.UP.Count"	"muscle.UP.Size"
"GO:0030018"	"Z disc"	"muscle.DN"	NA	NA	TRUE	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.860367492782963	1	0.508285657920694	1.91535071612192	1	38	NA	NA	NA	NA	NA	NA	0.000224354909688431	1	4.33056335830212	3.19304983996342	11	43	0.0046753150268389	1	3.02084286978547	3.94412437128487	10	43
"GO:0043292"	"contractile fiber"	"muscle.DN"	TRUE	TRUE	TRUE	NA	TRUE	TRUE	0.233709940948306	1	3.9018115942029	0.264689680499449	1	93	0.905772816866265	1	0.422268570511792	2.32243848696291	1	93	0.506905660367892	1	1.07108539438503	4.68756885787734	5	93	NA	NA	NA	NA	NA	NA	0.000362138804175217	1	2.77597223075505	7.42569730224051	18	100	0.00165977731158387	1	2.34830121449363	9.17238225880201	19	100
"GO:0044449"	"contractile fiber part"	"muscle.DN"	TRUE	NA	TRUE	NA	TRUE	TRUE	0.195363184271397	1	4.79377777777778	0.216305545354389	1	76	NA	NA	NA	NA	NA	NA	0.744546051760989	1	0.772994129158513	3.83070143224385	3	76	NA	NA	NA	NA	NA	NA	0.000254821528675531	1	3.11032083494395	6.01481481481482	16	81	0.00628372126111333	1	2.26950680898049	7.42962962962963	15	81
"GO:0031674"	"I band"	"muscle.DN"	NA	NA	TRUE	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.892289979668135	1	0.447558220368439	2.1673705471906	1	43	NA	NA	NA	NA	NA	NA	1.34061876489317e-05	1	4.7823613086771	3.78710562414266	14	51	0.00567564469007378	1	2.74223790322581	4.67791495198903	11	51
"GO:0030017"	"sarcomere"	"muscle.DN"	NA	NA	TRUE	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.967415701511156	1	0.288545760808535	3.3266617701065	1	66	NA	NA	NA	NA	NA	NA	8.32741902938704e-05	1	3.48813030670594	5.49501600365798	16	74	0.0161933864178423	1	2.12490478556052	6.78756287151349	13	74
"GO:0030016"	"myofibril"	"muscle.DN"	TRUE	TRUE	TRUE	NA	TRUE	TRUE	0.215890022577982	1	4.2765873015873	0.241920675725303	1	85	0.884449942522041	1	0.462836056931998	2.1226588321704	1	85	0.809206569180341	1	0.687550254623425	4.28433712816746	3	85	NA	NA	NA	NA	NA	NA	0.000140675239215475	1	3.03717884130982	6.90589849108368	18	93	0.00998367198688214	1	2.07476414163344	8.53031550068587	16	93
Item Data 
"Entrez"	"symbol"	"name"	"is.skin.T7.DN"	"is.skin.T7.UP"	"is.skin.T14.DN"	"is.skin.T14.UP"	"is.muscle.DN"	"is.muscle.UP"
"74256"	"Cyld"	"cylindromatosis (turban tumor syndrome)"	NA	NA	NA	NA	NA	TRUE
"75617"	"Rps25"	"ribosomal protein S25"	NA	NA	NA	NA	NA	TRUE
"76478"	"Haus8"	"4HAUS augmin-like complex, subunit 8"	NA	NA	NA	NA	NA	TRUE
"76499"	"Clasp2"	"CLIP associating protein 2"	NA	NA	TRUE	NA	NA	NA
"76846"	"Rps9"	"ribosomal protein S9"	NA	NA	NA	NA	NA	TRUE
"78177"	"Ninl"	"ninein-like"	NA	NA	NA	TRUE	NA	NA


 mitochondrialMembrane.skinT14DN.muscleDN 
 Annotation Data 
"ID"	"Desc"	"listMembership"	"skin.T7.DN"	"skin.T7.UP"	"skin.T14.DN"	"skin.T14.UP"	"muscle.DN"	"muscle.UP"	"skin.T7.DN.Pvalue"	"skin.T7.DN.FDR"	"skin.T7.DN.OddsRatio"	"skin.T7.DN.ExpCount"	"skin.T7.DN.Count"	"skin.T7.DN.Size"	"skin.T7.UP.Pvalue"	"skin.T7.UP.FDR"	"skin.T7.UP.OddsRatio"	"skin.T7.UP.ExpCount"	"skin.T7.UP.Count"	"skin.T7.UP.Size"	"skin.T14.DN.Pvalue"	"skin.T14.DN.FDR"	"skin.T14.DN.OddsRatio"	"skin.T14.DN.ExpCount"	"skin.T14.DN.Count"	"skin.T14.DN.Size"	"skin.T14.UP.Pvalue"	"skin.T14.UP.FDR"	"skin.T14.UP.OddsRatio"	"skin.T14.UP.ExpCount"	"skin.T14.UP.Count"	"skin.T14.UP.Size"	"muscle.DN.Pvalue"	"muscle.DN.FDR"	"muscle.DN.OddsRatio"	"muscle.DN.ExpCount"	"muscle.DN.Count"	"muscle.DN.Size"	"muscle.UP.Pvalue"	"muscle.UP.FDR"	"muscle.UP.OddsRatio"	"muscle.UP.ExpCount"	"muscle.UP.Count"	"muscle.UP.Size"
"GO:0005741"	"mitochondrial outer membrane"	"muscle.DN"	NA	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0449025603964986	1	2.1393871547213	3.98191333088505	8	79	0.710572618201325	1	0.812347374847375	1.22576202717591	1	79	0.000129224444221908	1	3.50934058274083	5.12373113854595	15	69	0.178466317537651	1	1.4897384305835	6.32894375857339	9	69
"GO:0005747"	"mitochondrial respiratory chain complex I"	"muscle.DN"	NA	NA	TRUE	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0055175305591747	1	4.22181297319419	1.66333088505325	6	33	NA	NA	NA	NA	NA	NA	6.89803482132963e-05	1	5.72489231466788	2.37622313671696	10	32	NA	NA	NA	NA	NA	NA
"GO:0019867"	"outer membrane"	"muscle.DN"	NA	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0833872161741897	1	1.85041251521573	4.53635695923614	8	90	0.756639655760926	1	0.711209202782237	1.39643775247888	1	90	2.45379390735052e-05	1	3.56309036523929	6.08907178783722	18	82	0.21691160815113	1	1.37909813136399	7.52135345221765	10	82
"GO:0030964"	"NADH dehydrogenase complex"	"muscle.DN"	NA	NA	TRUE	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0055175305591747	1	4.22181297319419	1.66333088505325	6	33	NA	NA	NA	NA	NA	NA	6.89803482132963e-05	1	5.72489231466788	2.37622313671696	10	32	NA	NA	NA	NA	NA	NA
"GO:0031968"	"organelle outer membrane"	"muscle.DN"	NA	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0792737544589822	1	1.87343967504165	4.4859529930224	8	89	0.752772070828031	1	0.719358766233766	1.38092177745134	1	89	1.42673457643564e-05	1	3.7394392368997	5.86630086877	18	79	0.297991915763224	1	1.27562517964932	7.24618198445359	9	79
"GO:0045271"	"respiratory chain complex I"	"muscle.DN"	NA	NA	TRUE	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0055175305591747	1	4.22181297319419	1.66333088505325	6	33	NA	NA	NA	NA	NA	NA	6.89803482132963e-05	1	5.72489231466788	2.37622313671696	10	32	NA	NA	NA	NA	NA	NA
"GO:0044455"	"mitochondrial membrane part"	"skin.T14.DN,muscle.DN"	NA	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.887358207131461	1	0.457347514651617	2.14763128901946	1	86	0.000345903752149187	1	3.41213453281538	4.3347410943812	13	86	0.740798888854065	1	0.744957983193277	1.33437385236871	1	86	3.85229972881914e-10	1	5.45638843699162	6.46035665294925	26	87	0.997792696520714	1	0.231462654992067	7.97997256515775	2	87
"GO:0005740"	"mitochondrial envelope"	"skin.T14.DN,muscle.DN"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.633987247428018	1	1.01300578034682	0.98760558207859	1	347	0.999866277594168	1	0.109570633278587	8.66544252662505	1	347	4.36890760106e-10	1	3.13426958831341	17.490176276166	47	347	0.973222990185461	1	0.360253406231016	5.38404333455747	2	347	1.50322604512346e-18	1	3.88029119506881	24.4305441243713	74	329	0.985012865990352	1	0.633619426693926	30.1771376314586	20	329
"GO:0005743"	"mitochondrial inner membrane"	"skin.T14.DN,muscle.DN"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.520694950985099	1	1.39199475065617	0.725762027175909	1	255	0.998535457817041	1	0.150594183107185	6.3679764965112	1	255	1.48341104710307e-09	1	3.47009117389775	12.8530113845024	38	255	0.982317845261044	1	0.245336520434946	3.9565736320235	1	255	4.10192360777781e-19	1	4.54619806113987	18.6385002286237	64	251	0.999542009455747	1	0.404950838441706	23.0226794695931	10	251
"GO:0031966"	"mitochondrial membrane"	"skin.T14.DN,muscle.DN"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.612950250942971	1	1.07380224260958	0.933529195739993	1	328	0.999780399221197	1	0.116151528487762	8.19096584649284	1	328	2.20077525956179e-09	1	3.08601310835309	16.532500918105	44	328	0.965358887260606	1	0.381947760919878	5.08923980903415	2	328	1.19620253524899e-18	1	3.98959291241449	23.2424325560128	72	313	0.990690002631335	1	0.596974963434569	28.7095564700503	18	313
"GO:0019866"	"organelle inner membrane"	"skin.T14.DN,muscle.DN"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.538549931993518	1	1.32259675405743	0.762761659933896	1	268	0.998954388959068	1	0.143082217339027	6.69261843554903	1	268	6.14090229731584e-09	1	3.26975240364162	13.5082629452809	38	268	0.985643025022289	1	0.233101480292492	4.15828130738156	1	268	9.48638433681193e-20	1	4.50799945766389	19.6780978509374	67	265	0.999813468944593	1	0.382165353553304	24.3068129858253	10	265
"GO:0070469"	"respiratory chain"	"skin.T14.DN,muscle.DN"	NA	NA	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.64810006426167e-05	1	5.26640334572491	2.57060227690048	11	51	0.55038726445522	1	1.27059523809524	0.791314726404701	1	51	1.24414498072305e-07	1	6.54368617279948	3.49007773205304	16	47	NA	NA	NA	NA	NA	NA
"GO:0005746"	"mitochondrial respiratory chain"	"skin.T14.DN,muscle.DN"	NA	NA	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000196815417584686	1	5.20707070707071	2.11696658097686	9	42	0.482128722828488	1	1.55081300813008	0.651670951156812	1	42	7.35738792890495e-07	1	6.56010396361274	3.04453589391861	14	41	NA	NA	NA	NA	NA	NA
Item Data 
"Entrez"	"symbol"	"name"	"is.skin.T7.DN"	"is.skin.T7.UP"	"is.skin.T14.DN"	"is.skin.T14.UP"	"is.muscle.DN"	"is.muscle.UP"
"104910"	"Slc25a47"	"solute carrier family 25, member 47"	NA	NA	NA	NA	TRUE	NA
"105675"	"Ppif"	"peptidylprolyl isomerase F (cyclophilin F)"	NA	NA	NA	NA	TRUE	NA
"109731"	"Maob"	"monoamine oxidase B"	NA	NA	NA	NA	TRUE	NA
"109754"	"Cyb5r3"	"cytochrome b5 reductase 3"	NA	NA	NA	NA	NA	TRUE
"109900"	"Asl"	"argininosuccinate lyase"	NA	NA	NA	TRUE	NA	TRUE
"11363"	"Acadl"	"acyl-Coenzyme A dehydrogenase, long-chain"	NA	NA	NA	NA	TRUE	NA
"11364"	"Acadm"	"acyl-Coenzyme A dehydrogenase, medium chain"	NA	NA	NA	NA	TRUE	NA
"11370"	"Acadvl"	"acyl-Coenzyme A dehydrogenase, very long chain"	NA	NA	NA	NA	TRUE	NA
"11637"	"Ak2"	"adenylate kinase 2"	NA	NA	NA	NA	NA	TRUE
"11640"	"Akap1"	"A kinase (PRKA) anchor protein 1"	NA	NA	NA	NA	TRUE	NA
"11739"	"Slc25a4"	"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4"	NA	NA	NA	NA	TRUE	NA
"11898"	"Ass1"	"argininosuccinate synthetase 1"	NA	NA	NA	NA	NA	TRUE
"11946"	"Atp5a1"	"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1"	NA	NA	NA	NA	TRUE	NA
"11949"	"Atp5c1"	"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1"	NA	NA	NA	NA	TRUE	NA
"11950"	"Atp5f1"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1"	NA	NA	TRUE	NA	TRUE	NA
"12028"	"Bax"	"BCL2-associated X protein"	NA	NA	NA	NA	NA	TRUE
"12257"	"Tspo"	"translocator protein"	NA	NA	NA	NA	NA	TRUE
"12359"	"Cat"	"catalase"	NA	NA	TRUE	NA	NA	TRUE
"12856"	"Cox17"	"cytochrome c oxidase, subunit XVII assembly protein homolog (yeast)"	NA	NA	TRUE	NA	NA	NA
"12857"	"Cox4i1"	"cytochrome c oxidase subunit IV isoform 1"	NA	NA	TRUE	NA	NA	NA
"12896"	"Cpt2"	"carnitine palmitoyltransferase 2"	NA	NA	NA	NA	TRUE	NA
"12908"	"Crat"	"carnitine acetyltransferase"	NA	NA	NA	NA	TRUE	NA
"13360"	"Dhcr7"	"7-dehydrocholesterol reductase"	NA	NA	NA	NA	TRUE	NA
"14057"	"Sfxn1"	"sideroflexin 1"	NA	NA	NA	NA	NA	TRUE
"14081"	"Acsl1"	"acyl-CoA synthetase long-chain family member 1"	NA	NA	NA	NA	TRUE	NA
"14245"	"Lpin1"	"lipin 1"	NA	NA	NA	NA	TRUE	NA
"14719"	"Got2"	"glutamate oxaloacetate transaminase 2, mitochondrial"	NA	NA	TRUE	NA	TRUE	NA
"14933"	"Gyk"	"glycerol kinase"	NA	NA	NA	NA	NA	TRUE
"15107"	"Hadh"	"hydroxyacyl-Coenzyme A dehydrogenase"	NA	NA	NA	NA	TRUE	NA
"15204"	"Herc2"	"hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 2"	NA	NA	TRUE	NA	NA	NA
"16438"	"Itpr1"	"inositol 1,4,5-trisphosphate receptor 1"	NA	NA	NA	NA	TRUE	NA
"16854"	"Lgals3"	"lectin, galactose binding, soluble 3"	NA	NA	NA	NA	NA	TRUE
"17096"	"Lyn"	"Yamaguchi sarcoma viral (v-yes-1) oncogene homolog"	NA	TRUE	NA	NA	NA	NA
"17448"	"Mdh2"	"malate dehydrogenase 2, NAD (mitochondrial)"	NA	NA	NA	NA	TRUE	NA
"17718"	"ND3"	"NADH dehydrogenase subunit 3"	NA	NA	TRUE	NA	NA	NA
"17992"	"Ndufa4"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4"	NA	NA	TRUE	NA	NA	NA
"17995"	"Ndufv1"	"NADH dehydrogenase (ubiquinone) flavoprotein 1"	NA	NA	NA	NA	TRUE	NA
"18173"	"Slc11a1"	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"	NA	NA	NA	NA	NA	TRUE
"18408"	"Slc25a15"	"solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15"	NA	NA	NA	NA	TRUE	NA
"18673"	"Phb"	"prohibitin"	NA	NA	NA	NA	TRUE	NA
"19047"	"Ppp1cc"	"protein phosphatase 1, catalytic subunit, gamma isoform"	NA	NA	TRUE	NA	NA	NA
"19125"	"Prodh"	"proline dehydrogenase"	NA	NA	NA	NA	TRUE	NA
"20656"	"Sod2"	"superoxide dismutase 2, mitochondrial"	NA	NA	NA	NA	TRUE	NA
"208638"	"Slc25a38"	"solute carrier family 25, member 38"	NA	NA	NA	NA	NA	TRUE
"20930"	"Surf1"	"surfeit gene 1"	NA	NA	TRUE	NA	NA	NA
"214663"	"Slc25a29"	"solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29"	NA	NA	NA	NA	TRUE	NA
"214952"	"Rhot2"	"ras homolog gene family, member T2"	NA	NA	NA	NA	TRUE	NA
"216821"	"Tmem11"	"transmembrane protein 11"	NA	NA	TRUE	NA	NA	NA
"21856"	"Timm44"	"translocase of inner mitochondrial membrane 44"	NA	NA	NA	NA	TRUE	NA
"218865"	"Chdh"	"choline dehydrogenase"	NA	NA	TRUE	NA	NA	NA
"22229"	"Ucp3"	"uncoupling protein 3 (mitochondrial, proton carrier)"	NA	NA	NA	NA	TRUE	NA
"22273"	"Uqcrc1"	"ubiquinol-cytochrome c reductase core protein 1"	NA	NA	NA	NA	TRUE	NA
"22333"	"Vdac1"	"voltage-dependent anion channel 1"	NA	NA	NA	NA	TRUE	NA
"22334"	"Vdac2"	"voltage-dependent anion channel 2"	NA	NA	TRUE	NA	NA	NA
"22335"	"Vdac3"	"voltage-dependent anion channel 3"	NA	NA	TRUE	NA	TRUE	NA
"223697"	"Sun2"	"Sad1 and UNC84 domain containing 2"	NA	NA	NA	NA	TRUE	NA
"225887"	"Ndufs8"	"NADH dehydrogenase (ubiquinone) Fe-S protein 8"	NA	NA	NA	NA	TRUE	NA
"227197"	"Ndufs1"	"NADH dehydrogenase (ubiquinone) Fe-S protein 1"	NA	NA	NA	NA	TRUE	NA
"228607"	"Mavs"	"mitochondrial antiviral signaling protein"	NA	NA	NA	NA	TRUE	NA
"229524"	"Msto1"	"misato homolog 1 (Drosophila)"	NA	NA	NA	NA	NA	TRUE
"229731"	"Slc25a24"	"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24"	NA	NA	TRUE	NA	NA	TRUE
"24071"	"Synj2bp"	"synaptojanin 2 binding protein"	NA	NA	NA	NA	TRUE	NA
"26457"	"Slc27a1"	"solute carrier family 27 (fatty acid transporter), member 1"	NA	NA	NA	NA	TRUE	NA
"26926"	"Aifm1"	"apoptosis-inducing factor, mitochondrion-associated 1"	NA	NA	TRUE	NA	NA	NA
"269951"	"Idh2"	"isocitrate dehydrogenase 2 (NADP+), mitochondrial"	NA	NA	NA	NA	TRUE	NA
"30057"	"Timm8b"	"translocase of inner mitochondrial membrane 8 homolog b (yeast)"	NA	NA	TRUE	NA	NA	NA
"319565"	"Syne2"	"synaptic nuclear envelope 2"	NA	NA	NA	NA	TRUE	NA
"384071"	"Slc25a34"	"solute carrier family 25, member 34"	NA	NA	NA	NA	TRUE	NA
"50790"	"Acsl4"	"acyl-CoA synthetase long-chain family member 4"	NA	NA	TRUE	NA	NA	NA
"52538"	"Acaa2"	"acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)"	NA	NA	NA	NA	TRUE	NA
"52637"	"Cisd1"	"CDGSH iron sulfur domain 1"	NA	NA	TRUE	NA	NA	NA
"52815"	"Ldhd"	"lactate dehydrogenase D"	NA	NA	NA	NA	TRUE	NA
"53375"	"Mtx2"	"metaxin 2"	NA	NA	TRUE	NA	NA	NA
"54405"	"Ndufa1"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1"	NA	NA	TRUE	NA	NA	NA
"54673"	"Sh3glb1"	"SH3-domain GRB2-like B1 (endophilin)"	NA	NA	TRUE	NA	NA	NA
"56199"	"Abcb10"	"ATP-binding cassette, sub-family B (MDR/TAP), member 10"	NA	NA	TRUE	NA	NA	NA
"56338"	"Txnip"	"thioredoxin interacting protein"	NA	NA	NA	NA	TRUE	NA
"56384"	"Letm1"	"leucine zipper-EF-hand containing transmembrane protein 1"	NA	NA	NA	NA	TRUE	NA
"56428"	"Mtch2"	"mitochondrial carrier homolog 2 (C. elegans)"	NA	NA	TRUE	NA	NA	NA
"56462"	"Mtch1"	"mitochondrial carrier homolog 1 (C. elegans)"	NA	NA	NA	NA	NA	TRUE
"56717"	"Mtor"	"mechanistic target of rapamycin (serine/threonine kinase)"	NA	NA	NA	NA	NA	TRUE
"56749"	"Dhodh"	"dihydroorotate dehydrogenase"	NA	NA	NA	NA	TRUE	NA
"64704"	"Htra2"	"HtrA serine peptidase 2"	NA	NA	NA	NA	NA	TRUE
"66046"	"Ndufb5"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5"	NA	NA	TRUE	NA	TRUE	NA
"66052"	"Sdhc"	"succinate dehydrogenase complex, subunit C, integral membrane protein"	NA	NA	NA	NA	TRUE	NA
"66075"	"Chchd3"	"coiled-coil-helix-coiled-coil-helix domain containing 3"	NA	NA	TRUE	NA	TRUE	NA
"66092"	"Ghitm"	"growth hormone inducible transmembrane protein"	NA	NA	TRUE	NA	NA	NA
"66377"	"Ndufc1"	"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1"	NA	NA	TRUE	NA	NA	NA
"66427"	"Cyb5b"	"cytochrome b5 type B"	NA	NA	NA	NA	TRUE	NA
"66445"	"Cyc1"	"cytochrome c-1"	NA	NA	NA	NA	TRUE	NA
"66461"	"Ptpmt1"	"protein tyrosine phosphatase, mitochondrial 1"	NA	NA	NA	NA	TRUE	NA
"66477"	"Usmg5"	"upregulated during skeletal muscle growth 5"	NA	NA	TRUE	NA	NA	NA
"66495"	"Ndufb3"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3"	NA	NA	TRUE	NA	NA	NA
"66576"	"Uqcrh"	"ubiquinol-cytochrome c reductase hinge protein"	NA	NA	TRUE	NA	NA	NA
"66586"	"Crls1"	"cardiolipin synthase 1"	NA	NA	TRUE	NA	NA	NA
"66594"	"Uqcr11"	"ubiquinol-cytochrome c reductase, complex III subunit XI"	NA	NA	TRUE	NA	NA	NA
"66694"	"Uqcrfs1"	"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1"	NA	NA	NA	NA	TRUE	NA
"66706"	"Ndufaf3"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 3"	NA	NA	TRUE	NA	NA	NA
"66821"	"Bcs1l"	"BCS1-like (yeast)"	NA	NA	NA	NA	TRUE	NA
"66841"	"Etfdh"	"electron transferring flavoprotein, dehydrogenase"	NA	NA	NA	NA	TRUE	NA
"66925"	"Sdhd"	"succinate dehydrogenase complex, subunit D, integral membrane protein"	NA	NA	TRUE	NA	TRUE	NA
"66945"	"Sdha"	"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)"	NA	NA	TRUE	NA	TRUE	NA
"67003"	"Uqcrc2"	"ubiquinol cytochrome c reductase core protein 2"	NA	NA	TRUE	NA	TRUE	NA
"67036"	"Mrpl45"	"mitochondrial ribosomal protein L45"	NA	NA	TRUE	NA	NA	NA
"67092"	"Gatm"	"glycine amidinotransferase (L-arginine:glycine amidinotransferase)"	NA	NA	NA	NA	NA	TRUE
"67273"	"Ndufa10"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 10"	NA	NA	NA	NA	TRUE	NA
"67283"	"Slc25a19"	"solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19"	NA	NA	NA	NA	TRUE	NA
"67414"	"Mfn1"	"mitofusin 1"	NA	NA	NA	NA	TRUE	NA
"67442"	"Retsat"	"retinol saturase (all trans retinol 13,14 reductase)"	NA	NA	NA	NA	TRUE	NA
"67453"	"Slc25a46"	"solute carrier family 25, member 46"	NA	NA	TRUE	NA	NA	NA
"67530"	"Uqcrb"	"ubiquinol-cytochrome c reductase binding protein"	NA	NA	TRUE	NA	NA	NA
"67680"	"Sdhb"	"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)"	NA	NA	TRUE	NA	TRUE	NA
"67821"	"Atp1b4"	"ATPase, (Na+)/K+ transporting, beta 4 polypeptide"	NA	NA	NA	NA	TRUE	NA
"67863"	"Slc25a11"	"solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11"	NA	NA	NA	NA	TRUE	NA
"67900"	"Mtfp1"	"mitochondrial fission process 1"	NA	NA	TRUE	NA	TRUE	NA
"67952"	"Tomm20"	"translocase of outer mitochondrial membrane 20 homolog (yeast)"	NA	NA	NA	NA	NA	TRUE
"68198"	"Ndufb2"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2"	NA	NA	TRUE	NA	TRUE	NA
"68342"	"Ndufb10"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10"	NA	NA	NA	NA	TRUE	NA
"68346"	"Sirt5"	"sirtuin 5 (silent mating type information regulation 2 homolog) 5 (S. cerevisiae)"	NA	NA	TRUE	NA	TRUE	NA
"68375"	"Ndufa8"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8"	NA	NA	NA	NA	TRUE	NA
"68493"	"Ndufaf4"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4"	NA	NA	TRUE	NA	TRUE	NA
"68653"	"Samm50"	"sorting and assembly machinery component 50 homolog (S. cerevisiae)"	NA	NA	NA	NA	TRUE	NA
"69487"	"2310003L22Rik"	"RIKEN cDNA 2310003L22 gene"	NA	NA	NA	NA	TRUE	NA
"70316"	"Ndufab1"	"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1"	NA	NA	NA	NA	TRUE	NA
"70556"	"Slc25a33"	"solute carrier family 25, member 33"	NA	NA	NA	NA	NA	TRUE
"71911"	"Bdh1"	"3-hydroxybutyrate dehydrogenase, type 1"	NA	NA	NA	NA	TRUE	NA
"72039"	"Mccc1"	"methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)"	NA	NA	TRUE	NA	TRUE	NA
"74143"	"Opa1"	"optic atrophy 1 homolog (human)"	NA	NA	NA	NA	TRUE	NA
"75219"	"Dusp18"	"dual specificity phosphatase 18"	NA	NA	NA	NA	NA	TRUE
"75406"	"Ndufs7"	"NADH dehydrogenase (ubiquinone) Fe-S protein 7"	NA	NA	NA	NA	TRUE	NA
"76263"	"Gstk1"	"glutathione S-transferase kappa 1"	NA	NA	NA	NA	TRUE	NA
"84682"	"Cox4i2"	"cytochrome c oxidase subunit IV isoform 2"	NA	NA	NA	TRUE	NA	NA


 singleAnnot.skinT14UP 
 Annotation Data 
